ixdat version = 0.2.1dev
name = RuO2 G-450OX-10cyc.txt AND timescan-RuO2G-450Ox-CV-10cyc.txt
technique = EC-MS
tstamp = 1608572231.4
backend_name = BackendBase(none, address=none)
id = 6
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M45' and 'M31' and 'M32' and 'M44' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M45,	M31,	M32,	M44,	M18
2166,	0.9577999999523162,	-0.0012548000054359437,	0.0,	1.00835391023283e-11,	5.978371164118479e-13,	8.540932124754251e-14,	1.0776669200659663e-13,	5.46369017661624e-13,	1.478949295946188e-13,	4.987135443221441e-12
2168,	0.9477999999523162,	-0.001736200001001358,	0.0,	1.0125517006843702e-11,	5.961605636502276e-13,	8.643193196660101e-14,	1.0169e-13,	5.49858104912975e-13,	1.475023517871777e-13,	5.023361710418057e-12
2170,	0.9377999999523162,	-0.002043400001525879,	0.0,	1.011169512102045e-11,	5.901e-13,	8.605344522732753e-14,	9.749910362243606e-14,	5.125998181694831e-13,	1.5275500016354933e-13,	5.037015248855458e-12
2172,	0.9277999999523163,	-0.002363399995803833,	0.0,	1.012222448533216e-11,	6.029436466710952e-13,	8.332398028424406e-14,	1.0065230367250325e-13,	5.0047e-13,	1.48786705150374e-13,	5.040905249981522e-12
2174,	0.9177999999523163,	-0.002224200000524521,	0.0,	1.0102863640360417e-11,	6.008495476870323e-13,	8.349388646327037e-14,	1.0444454582377176e-13,	4.87618863418444e-13,	1.4833340903286063e-13,	4.974077277161794e-12
2176,	0.9077999999523163,	-0.002103400003194809,	0.0,	1.007139480041998e-11,	6.047271536689111e-13,	8.84120881241019e-14,	9.882310848237482e-14,	4.801894385456943e-13,	1.4699855681732668e-13,	4.9770805663277916e-12
2178,	0.8977999999523163,	-0.002062799992799759,	0.0,	1.0195104638688768e-11,	5.941963081036426e-13,	8.480053509436715e-14,	9.710130495736473e-14,	4.598727641586037e-13,	1.4501907214221326e-13,	5.022283811025624e-12
2180,	0.8877999999523163,	-0.0016488000011444092,	0.0,	1.0211857148351725e-11,	5.94609116834135e-13,	8.473571435439657e-14,	9.874828435712367e-14,	4.563751712153485e-13,	1.4836136126112996e-13,	5.004464621441591e-12
2182,	0.8777999999523163,	-0.0014467999966144562,	0.0,	1.0085636821731748e-11,	6.104097262769828e-13,	8.607527997283532e-14,	9.671456653504729e-14,	4.4383120958525345e-13,	1.4136303091923357e-13,	4.9837635733203975e-12
2184,	0.8677999999523163,	-0.0012543999991416932,	0.0,	1.0132356342334242e-11,	6.025953028951499e-13,	8.5e-14,	1.0143373142723997e-13,	4.308577097130269e-13,	1.4835422514433386e-13,	4.997778182840923e-12
2186,	0.8577999999523163,	-0.0011282000024318694,	0.0,	1.0194981387078355e-11,	5.975102997712957e-13,	8.840698335162771e-14,	9.755064233219228e-14,	4.2325466367447657e-13,	1.5051667025157474e-13,	5.0009e-12
2188,	0.8477999999523163,	-0.0011089999952316285,	0.0,	1.015020118861309e-11,	6.003796444882512e-13,	8.371500588945654e-14,	9.676482557305108e-14,	4.1622819504898164e-13,	1.4590449707314137e-13,	5.014302370078325e-12
2190,	0.8377999999523162,	-0.0009799199992895126,	0.0,	1.0151489797005936e-11,	5.992401553219357e-13,	8.245383878687813e-14,	9.501440048689288e-14,	4.1419102994041387e-13,	1.4259176878542537e-13,	5.014668900973808e-12
2192,	0.8277999999523162,	-0.0011059999954700472,	0.0,	1.0098502011775972e-11,	5.957568391513825e-13,	8.388084785270691e-14,	9.23180291006565e-14,	4.003703106570244e-13,	1.4285711050748824e-13,	4.977875895953178e-12
2194,	0.8177999999523162,	-0.001105199999332428,	0.0,	1.015778910105078e-11,	5.926547793238042e-13,	8.816212000795192e-14,	9.713388915621839e-14,	3.985031018788727e-13,	1.3921932969627234e-13,	4.994601852760199e-12
2196,	0.8077999999523163,	-0.001109800002336502,	0.0,	1.0065e-11,	6.005783927245554e-13,	8.652978015755692e-14,	9.474155157771919e-14,	3.9229835498371206e-13,	1.4663118251775716e-13,	5.0009e-12
2198,	0.7977999999523163,	-0.0012222000069618225,	0.0,	1.0114462927460305e-11,	6.045779153518406e-13,	8.3946e-14,	9.864079540387227e-14,	3.904193390190675e-13,	1.4521703408215407e-13,	4.992713426240141e-12
2200,	0.7877999999523163,	-0.0013581999945640564,	0.0,	1.0165931862209339e-11,	5.918022454302107e-13,	8.641855200882007e-14,	9.953719031179563e-14,	3.7219299623379837e-13,	1.4252471959177384e-13,	4.9875e-12
2202,	0.7777999999523163,	-0.0013651999998092652,	0.0,	1.0058430410489475e-11,	5.949776303005768e-13,	8.671200587526449e-14,	9.862531078955853e-14,	3.7538358366420877e-13,	1.4577030603719142e-13,	4.956265351473229e-12
2204,	0.7677999999523163,	-0.001366200002193451,	0.0,	1.0104545087861295e-11,	5.878502483757438e-13,	8.776770803236377e-14,	9.374791855259399e-14,	3.6954387003465907e-13,	1.3985343767051227e-13,	4.989849701618475e-12
2206,	0.7577999999523163,	-0.0015305999937057495,	0.0,	1.008726407329032e-11,	6.005556428272827e-13,	8.798729484154891e-14,	9.74148511164237e-14,	3.624714926805511e-13,	1.3448854364239628e-13,	4.9955725253198165e-12
2208,	0.7477999999523163,	-0.0015760000002384186,	0.0,	1.0115529067472926e-11,	5.995790385139119e-13,	8.358237692944627e-14,	9.418608890049394e-14,	3.7293931721037877e-13,	1.5136091940927625e-13,	4.99683346247273e-12
2210,	0.7377999999523163,	-0.0016916000013351442,	0.0,	1.0064509033508803e-11,	5.909330570663761e-13,	8.522665156220325e-14,	9.543787307864589e-14,	3.7222436642884527e-13,	1.3894567126900572e-13,	4.976344291033144e-12
2212,	0.7277999999523163,	-0.0017707999956607819,	0.0,	1.0082818183560432e-11,	5.93627272566322e-13,	8.682627283736634e-14,	9.318518190770027e-14,	3.594045455706954e-13,	1.3490090938792124e-13,	5.025445453425436e-12
2214,	0.7177999999523162,	-0.0018142000014781954,	0.0,	1.0121e-11,	6.014886333782169e-13,	8.109828143010378e-14,	9.2452e-14,	3.626217104641491e-13,	1.3868038654406155e-13,	4.951290839748218e-12
2216,	0.7077999999523162,	-0.0019737999985218048,	0.0,	1.0107e-11,	5.952500400748701e-13,	8.29839479107913e-14,	9.362588178116373e-14,	3.665533466780859e-13,	1.3901e-13,	4.973586973839651e-12
2218,	0.6977999999523162,	-0.002105399994850159,	0.0,	1.0218564631474172e-11,	5.9398e-13,	8.975861532032774e-14,	9.3542847207062e-14,	3.445714470848638e-13,	1.4140067067444652e-13,	4.9873448999626735e-12
2220,	0.6877999999523162,	-0.0021220000007152553,	0.0,	1.0109304863714944e-11,	5.800888398537021e-13,	8.856348870358681e-14,	9.25409933489937e-14,	3.4490499748134023e-13,	1.431429882838102e-13,	4.9943225602134134e-12
2222,	0.6777999999523163,	-0.002251599995136261,	0.0,	1.0136220928991467e-11,	5.856969759747092e-13,	8.300615105387012e-14,	9.36204185086734e-14,	3.499664534614818e-13,	1.3901872092136763e-13,	4.999155815726477e-12
2224,	0.6677999999523163,	-0.0022459999959468843,	0.0,	1.0138023666924994e-11,	6.044950295319284e-13,	8.68105534264561e-14,	1.0009072809934765e-13,	3.447606112921065e-13,	1.3858278096714242e-13,	4.9970628226880445e-12
2226,	0.6577999999523163,	-0.0023258000028133392,	0.0,	1.0125030102638842e-11,	6.035248919984229e-13,	8.726695199062655e-14,	9.664454858826174e-14,	3.479123893170554e-13,	1.4018053634974273e-13,	4.98878579465144e-12
2228,	0.6477999999523163,	-0.0024050000016689298,	0.0,	1.0122546509766269e-11,	5.983041273843883e-13,	8.664839009536976e-14,	9.521089592195579e-14,	3.4903133611226557e-13,	1.3901e-13,	4.947527898998295e-12
2230,	0.6377999999523163,	-0.0024944000017642974,	0.0,	1.0150782077188856e-11,	5.878484113676606e-13,	8.107416595727841e-14,	8.932128913542198e-14,	3.563590022499234e-13,	1.3709797340103578e-13,	5.0279e-12
2232,	0.6277999999523163,	-0.0027344000000953674,	0.0,	1.0135140277062417e-11,	5.972151705027047e-13,	8.710970955078888e-14,	9.186998946061029e-14,	3.3998015977625926e-13,	1.419134675540551e-13,	4.986355512962993e-12
2234,	0.6177999999523163,	-0.0026200000052452087,	0.0,	1.0121e-11,	5.9140683728195e-13,	8.764007679256867e-14,	9.27229542935935e-14,	3.3914636195728994e-13,	1.3590499084355058e-13,	4.959356489833758e-12
2236,	0.6077999999523163,	-0.0028150000011920927,	0.0,	1.0162340688953312e-11,	5.899618223829199e-13,	8.599913675719646e-14,	1.0043285936838181e-13,	3.4661009096219103e-13,	1.3431282561877154e-13,	4.9670252421513575e-12
2238,	0.5977999999523163,	-0.002885999997615814,	0.0,	1.0165660000801087e-11,	5.840014997053146e-13,	8.5e-14,	9.876104020690918e-14,	3.3381e-13,	1.3618929998874665e-13,	4.981408999490738e-12
2240,	0.5877999999523162,	-0.0030579999935626983,	0.0,	1.0164686083933696e-11,	6.00383969704601e-13,	8.657130812764926e-14,	9.505341969954082e-14,	3.3779927025086905e-13,	1.3964139160663053e-13,	4.95539881350866e-12
2242,	0.5777999999523162,	-0.0029942000026702883,	0.0,	1.0088371314091682e-11,	5.99672127965074e-13,	8.5e-14,	9.2815496713073e-14,	3.3322552244482175e-13,	1.378181894445792e-13,	4.992072434731991e-12
2244,	0.5677999999523162,	-0.003181400000810623,	0.0,	1.0104023604611897e-11,	6.075527157165944e-13,	8.5e-14,	9.599612066889551e-14,	3.4234915410217224e-13,	1.3590850319600565e-13,	4.996705719605211e-12
2246,	0.5577999999523163,	-0.00320100000166893,	0.0,	1.0089731085308672e-11,	5.989180334324424e-13,	8.703505424375914e-14,	9.600461688897771e-14,	3.3734e-13,	1.399481139951011e-13,	4.995604116906774e-12
2248,	0.5477999999523163,	-0.003326600003480911,	0.0,	1.0129236889466135e-11,	5.921569122756174e-13,	8.745796640821012e-14,	9.895873124970921e-14,	3.2739103743796774e-13,	1.3425e-13,	5.045599806279112e-12
2250,	0.5377999999523163,	-0.003507800001859665,	0.0,	1.0091622102090536e-11,	6.033088209347913e-13,	8.5e-14,	9.168746892312051e-14,	3.273664522891617e-13,	1.3549646223987303e-13,	4.981918199397202e-12
2252,	0.5277999999523163,	-0.003576800002336502,	0.0,	1.0144650492704738e-11,	5.820625233875901e-13,	8.688288358668587e-14,	9.637192120288889e-14,	3.3485106719631085e-13,	1.3901e-13,	4.985462139383209e-12
2254,	0.5177999999523163,	-0.00362000000166893,	0.0,	1.0086956524894007e-11,	5.956295537920151e-13,	8.783073658303259e-14,	9.363127786029462e-14,	3.3725289954976905e-13,	1.350169259999141e-13,	5.0009e-12
2256,	0.5077999999523163,	-0.0036979999985694884,	0.0,	1.0134579168812753e-11,	5.991335694146753e-13,	8.501934629815792e-14,	9.43244833030572e-14,	3.3119248453385114e-13,	1.3870699406294822e-13,	4.973982972591901e-12
2258,	0.4977999999523163,	-0.003906599995613098,	0.0,	1.0182862812491326e-11,	5.924188449222761e-13,	8.681308290424804e-14,	9.442135374150391e-14,	3.3223873635575494e-13,	1.3572906155179935e-13,	4.970283394813622e-12
2260,	0.48779999995231627,	-0.003963600000143052,	0.0,	1.0132655500008213e-11,	5.9528e-13,	8.44029014713049e-14,	9.309405197752797e-14,	3.324774547848894e-13,	1.3771819128606396e-13,	4.969670240709205e-12
2262,	0.47779999995231626,	-0.004074600003004075,	0.0,	1.0119934019785109e-11,	5.956862728621602e-13,	8.338256482878644e-14,	9.199725199847992e-14,	3.299302032245806e-13,	1.38271726053459e-13,	4.972147608722488e-12
2264,	0.4677999999523163,	-0.004206600000858307,	0.0,	1.0154237896550344e-11,	6.024456471640428e-13,	8.355324569069602e-14,	9.366552453734322e-14,	3.347357635254882e-13,	1.367108101900994e-13,	4.986697529908233e-12
2266,	0.4577999999523163,	-0.004328199998855591,	0.0,	1.0064962668444426e-11,	5.793942390637748e-13,	8.536645202379715e-14,	9.60364033261785e-14,	3.291210808779644e-13,	1.3891838460359092e-13,	4.9942e-12
2268,	0.45220000004768374,	-0.0025135999908447266,	0.0,	1.0185456840544428e-11,	5.864853812749175e-13,	8.723181807377616e-14,	9.503979671800453e-14,	3.243932491082297e-13,	1.3698441572313815e-13,	5.034104055730409e-12
2270,	0.46220000004768375,	-0.001458399995088577,	0.0,	1.0133983981685136e-11,	5.987859736332839e-13,	8.225258319753285e-14,	9.167173825816443e-14,	3.246954952590426e-13,	1.3515466492410602e-13,	5.017481900409783e-12
2272,	0.4722000000476837,	-0.0006777600013494492,	0.0,	1.0133848393197092e-11,	6.05043010719619e-13,	8.7114e-14,	9.86333719797788e-14,	3.164071017736838e-13,	1.3547994999031046e-13,	5.013476106991e-12
2274,	0.4822000000476837,	-0.00028349999797344205,	0.0,	1.007428726667983e-11,	5.821009578286158e-13,	8.623451624553495e-14,	9.3526e-14,	3.2692657486097933e-13,	1.3425e-13,	5.037818656175619e-12
2276,	0.4922000000476837,	0.00025812000262737274,	0.0,	1.011819430288763e-11,	5.7983e-13,	8.626928476223994e-14,	9.309532549325115e-14,	3.2284469993094834e-13,	1.313096135969892e-13,	4.990191861268042e-12
2278,	0.5022000000476837,	0.0005741600031137467,	0.0,	1.0140190385091341e-11,	5.817337591031449e-13,	8.46105357472534e-14,	9.422874106718815e-14,	3.246765019436606e-13,	1.3618067097619732e-13,	4.999658014996e-12
2280,	0.5122000000476837,	0.0009112800060033799,	0.0,	1.0146783567033731e-11,	6.043475351267286e-13,	8.483313426096803e-14,	9.307401603592046e-14,	3.2670681377906625e-13,	1.3901e-13,	4.978427054299956e-12
2282,	0.5222000000476837,	0.0012222000029087068,	0.0,	1.0122319530524428e-11,	5.826592498039957e-13,	8.373452233145932e-14,	9.639953033859255e-14,	3.26600876249984e-13,	1.3501931260178012e-13,	4.991768328488186e-12
2284,	0.5322000000476838,	0.001514600002527237,	0.0,	1.0161231576291203e-11,	5.901e-13,	8.658157814767258e-14,	9.710867255571921e-14,	3.3292578814560096e-13,	1.375851566558249e-13,	5.0009e-12
2286,	0.5422000000476838,	0.0017477999978065492,	0.0,	1.0162226738826788e-11,	5.889612500548686e-13,	8.767739226207004e-14,	9.582827678870524e-14,	3.160771031474485e-13,	1.3369658894652725e-13,	4.9949855623004804e-12
2288,	0.5522000000476838,	0.0019346000039577485,	0.0,	1.0173578401464308e-11,	5.789310398326506e-13,	8.325392974810424e-14,	9.328661797263139e-14,	3.264947241349255e-13,	1.4269026322670618e-13,	5.0009e-12
2290,	0.5622000000476838,	0.0021403999950885774,	0.0,	1.0172646249865904e-11,	5.954410887549615e-13,	8.312825604277539e-14,	9.32581861511481e-14,	3.1761413235451196e-13,	1.3133607392968252e-13,	4.994616716084263e-12
2292,	0.5722000000476837,	0.0022875999994277953,	0.0,	1.0177e-11,	5.715392378675152e-13,	8.515603126800276e-14,	1.0540456741894739e-13,	3.140692336903355e-13,	1.3367714942436478e-13,	5.020281444475658e-12
2294,	0.5822000000476837,	0.0023738000049591066,	0.0,	1.0203460004806519e-11,	5.803241944313049e-13,	8.488444536066056e-14,	9.081268509149552e-14,	3.1572809735298157e-13,	1.3453350005149841e-13,	4.988236997699737e-12
2296,	0.5922000000476837,	0.002500799999475479,	0.0,	1.010728055746938e-11,	5.850022837582025e-13,	8.290742073204527e-14,	9.513188997629192e-14,	3.199034271996858e-13,	1.3900759522169103e-13,	5.021091784976096e-12
2298,	0.6022000000476837,	0.002571400001525879,	0.0,	1.0202228433826977e-11,	5.967211198316111e-13,	8.486135570167806e-14,	9.953927037807381e-14,	3.1970629501603455e-13,	1.3615213323412538e-13,	5.0009e-12
2300,	0.6122000000476837,	0.002700999999523163,	0.0,	1.0212402303297234e-11,	6.120134502482727e-13,	8.128372111897796e-14,	9.346273280126097e-14,	3.2179781656520553e-13,	1.325091375070138e-13,	4.950733905933814e-12
2302,	0.6222000000476837,	0.002821600001335144,	0.0,	1.0134254426027222e-11,	6.112037323372734e-13,	8.5e-14,	9.021537830118052e-14,	3.145923065376541e-13,	1.3036905250475897e-13,	4.986373959516805e-12
2304,	0.6322000000476837,	0.002809399999141693,	0.0,	1.0110818189699787e-11,	5.91543639255904e-13,	8.208681840179942e-14,	9.367718128546974e-14,	3.218781822995227e-13,	1.338136362369677e-13,	5.0217727320157646e-12
2306,	0.6422000000476837,	0.0028783999993801115,	0.0,	1.0173448974371511e-11,	5.815055676760028e-13,	8.622900918849873e-14,	9.951891626179146e-14,	3.1829580087206977e-13,	1.3606583118065386e-13,	4.955044894239701e-12
2308,	0.6522000000476837,	0.002947200000524521,	0.0,	1.0145846848412095e-11,	5.901e-13,	8.765657052106031e-14,	9.642689502566759e-14,	3.2752267260764037e-13,	1.2906843842763078e-13,	4.958484083090897e-12
2310,	0.6622000000476838,	0.0029761999990940095,	0.0,	1.0145303990840912e-11,	5.862507175803184e-13,	8.778841634655e-14,	9.759067210149766e-14,	3.145733607411384e-13,	1.3293560049533846e-13,	4.997576801252365e-12
2312,	0.6722000000476838,	0.002935200001478195,	0.0,	1.0145941881776893e-11,	5.924655306317661e-13,	8.383310212961751e-14,	9.369188564366795e-14,	3.243816636119788e-13,	1.3724264517730408e-13,	4.972454509335591e-12
2314,	0.6822000000476838,	0.0030036000003814695,	0.0,	1.0182964862969723e-11,	6.055764213766047e-13,	8.772432463290442e-14,	9.53671423884068e-14,	3.1208785864860306e-13,	1.3495585282596284e-13,	5.0402288558719015e-12
2316,	0.6922000000476837,	0.00306659999871254,	0.0,	1.0130176703233596e-11,	5.853045412407651e-13,	8.482793681437008e-14,	9.624076799424783e-14,	3.1251988161917514e-13,	1.3601171772935136e-13,	5.009702073676753e-12
2318,	0.7022000000476837,	0.0030512000031471254,	0.0,	1.0135e-11,	5.964614720218943e-13,	8.598943395424084e-14,	9.312755593566617e-14,	3.108591881633554e-13,	1.321019040324746e-13,	4.990017534704471e-12
2320,	0.7122000000476837,	0.003103599998474121,	0.0,	1.0107e-11,	5.890039072308482e-13,	8.90406850585701e-14,	9.201531393353798e-14,	3.220382998647571e-13,	1.2929439263390887e-13,	4.966529833206632e-12
2322,	0.7222000000476837,	0.0032543999991416933,	0.0,	1.01432484999699e-11,	5.903476957110463e-13,	8.615753219510377e-14,	9.503740496273695e-14,	3.2165457946122184e-13,	1.3613849714136642e-13,	5.023892083930972e-12
2324,	0.7322000000476837,	0.003294,	0.0,	1.015142442895294e-11,	5.872879750603205e-13,	8.58739556140531e-14,	9.169082391035081e-14,	3.1097329175845026e-13,	1.3522978940648337e-13,	4.982468265033615e-12
2326,	0.7422000000476837,	0.0033653999969959257,	0.0,	1.0119765530117071e-11,	5.99772685326864e-13,	8.701747908306786e-14,	9.181405122894277e-14,	3.2075973910363683e-13,	1.364201401199021e-13,	4.994790782015401e-12
2328,	0.7522000000476837,	0.0034725999941825868,	0.0,	1.0121227753837056e-11,	5.890278871141726e-13,	8.421480292070724e-14,	9.246898010699403e-14,	3.2827606821554317e-13,	1.3279899549354696e-13,	4.976306703280457e-12
2330,	0.7622000000476837,	0.0034357999987602236,	0.0,	1.0127710060418187e-11,	6.039179315611668e-13,	8.584915361117173e-14,	9.31093782193564e-14,	3.1403432038944526e-13,	1.307536684298043e-13,	4.988102956202458e-12
2332,	0.7722000000476837,	0.0035701999986171725,	0.0,	1.0137437889038717e-11,	5.859828018556834e-13,	8.5e-14,	9.305899581674884e-14,	3.1252e-13,	1.355894600425463e-13,	4.949034929054682e-12
2334,	0.7822000000476838,	0.003507200003147125,	0.0,	1.0137967998504638e-11,	5.980078996181488e-13,	8.63671511130333e-14,	9.179103992843628e-14,	3.1955004997730253e-13,	1.3881461966514588e-13,	4.978549998664855e-12
2336,	0.7922000000476838,	0.0036276000020503997,	0.0,	1.0145567651087158e-11,	5.892968667822297e-13,	8.239012833419154e-14,	9.548319530046197e-14,	3.1135131242510005e-13,	1.3365260473378494e-13,	4.981748322205112e-12
2338,	0.8022000000476838,	0.003711999999046326,	0.0,	1.0121e-11,	5.969110061194858e-13,	8.618418205025362e-14,	9.15766651109e-14,	3.130477028314543e-13,	1.3129153144569714e-13,	4.990935404745739e-12
2340,	0.8122000000476838,	0.0037445999982357024,	0.0,	1.0130536032272414e-11,	6.056187847360332e-13,	8.798496441020234e-14,	9.013575323441983e-14,	3.147172652353707e-13,	1.3527112548631034e-13,	4.9920636725875125e-12
2342,	0.8222000000476837,	0.0038605999946594236,	0.0,	1.0178656796669852e-11,	5.965030772974711e-13,	8.937724280841115e-14,	9.66875143507302e-14,	3.1546573749172353e-13,	1.3026698247411723e-13,	5.0009e-12
2344,	0.8322000000476837,	0.0038606000001430514,	0.0,	1.0177e-11,	5.848382957454997e-13,	8.5e-14,	9.16945889289077e-14,	3.1908e-13,	1.3266880226993819e-13,	5.0009e-12
2346,	0.8422000000476837,	0.003922600003004074,	0.0,	1.0127422888463338e-11,	6.044e-13,	8.509203841615123e-14,	9.860147448608766e-14,	3.1566321995075765e-13,	1.3445371504513881e-13,	4.98647642696771e-12
2348,	0.8522000000476837,	0.00411399999666214,	0.0,	1.0086406827561758e-11,	5.971965918952984e-13,	8.408431202919505e-14,	8.882399005546218e-14,	3.222113831309563e-13,	1.3552422909107587e-13,	4.9875e-12
2350,	0.8622000000476837,	0.004098399999141693,	0.0,	1.0198440940833475e-11,	5.903256111716935e-13,	8.596648320404523e-14,	9.550974134565225e-14,	3.1486509739140516e-13,	1.2953e-13,	4.968741925764999e-12
2352,	0.8722000000476837,	0.004168800003767013,	0.0,	1.0128943749872812e-11,	5.890539866032363e-13,	8.160086189206739e-14,	9.268411131440537e-14,	3.1622603274312213e-13,	1.4052101641226104e-13,	4.977982738034673e-12
2354,	0.8822000000476837,	0.004315400002717971,	0.0,	1.0105356999547382e-11,	5.919331190764221e-13,	8.478470558531868e-14,	9.495676401902175e-14,	3.174413031054367e-13,	1.3206399521046785e-13,	4.9890725861475065e-12
2356,	0.8922000000476837,	0.00445240000462532,	0.0,	1.0071479782081375e-11,	5.872214671826796e-13,	8.261445466962878e-14,	9.483516048733387e-14,	3.1221695070925604e-13,	1.298019194266291e-13,	5.0009e-12
