ixdat version = 0.2.0
name = RuG-450Red CV-46cyc.txt AND timescan-RuG-450Red CV-46cyc.txt
technique = EC-MS
tstamp = 1583411924.38
backend_name = BackendBase(none, address=none)
id = 3
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M28' and 'M4' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M28,	M4,	M44,	M32,	M18
1890,	0.9248500001788139,	0.016659660004935264,	0.0,	9.44464372948666e-13,	3.1744678532809e-11,	1.6157659830356041e-13,	4.317178252773026e-13,	7.5095e-12
1892,	0.9348500001788139,	0.016755515022512667,	0.0,	9.530435851503e-13,	3.1695e-11,	1.607124774446534e-13,	4.4121935816979805e-13,	7.558339053749369e-12
1894,	0.9448500001788138,	0.016853519986267093,	0.0,	9.687595817734175e-13,	3.192770651292952e-11,	1.6309571463723528e-13,	4.4436266159291443e-13,	7.486009424208596e-12
1896,	0.9548500001788138,	0.017095754986821414,	0.0,	9.4429274117428e-13,	3.1873e-11,	1.5682912148391356e-13,	4.3630591674535576e-13,	7.4589e-12
1898,	0.9648500001788138,	0.01741155500219941,	0.0,	9.236785509087182e-13,	3.1679991123022115e-11,	1.5804e-13,	4.284874852951688e-13,	7.475829882220274e-12
1900,	0.9748500001788138,	0.017742415014287232,	0.0,	9.438794465005182e-13,	3.171696891707691e-11,	1.6882903666618086e-13,	4.360008261354018e-13,	7.433673861562919e-12
1902,	0.9848500001788139,	0.01803345998955727,	0.0,	9.5857e-13,	3.16547390113489e-11,	1.6871363543572524e-13,	4.505014649205927e-13,	7.464228754983428e-12
1904,	0.9948500001788139,	0.0185072249961555,	0.0,	9.599636950061887e-13,	3.170641126055249e-11,	1.6090579940766852e-13,	4.2024772373022116e-13,	7.554862425347235e-12
1906,	1.0048500001788139,	0.019103780013732904,	0.0,	9.734893063807526e-13,	3.187677418049506e-11,	1.6562057239259116e-13,	4.447980886145743e-13,	7.548474054537653e-12
1908,	1.0148500001788139,	0.019660785023621313,	0.0,	9.666079434602292e-13,	3.156998888761112e-11,	1.6393341199817154e-13,	4.33995753882445e-13,	7.471339415621869e-12
1910,	1.024850000178814,	0.020271779998354913,	0.0,	9.845173064741698e-13,	3.200607691656572e-11,	1.6556251495171435e-13,	4.2120352101704576e-13,	7.429059469991234e-12
1912,	1.034850000178814,	0.02109473000604391,	0.0,	9.478068571186057e-13,	3.18686114646896e-11,	1.781535214261664e-13,	4.296863107520672e-13,	7.451299985845364e-12
1914,	1.044850000178814,	0.0221446050252664,	0.0,	9.685588266751312e-13,	3.1704303741219487e-11,	1.736879584319396e-13,	4.348654043016441e-13,	7.545955821421224e-12
1916,	1.054850000178814,	0.023430865037354223,	0.0,	9.5686e-13,	3.215692870076422e-11,	1.774247263536603e-13,	4.177820630283055e-13,	7.52809958948611e-12
1918,	1.064850000178814,	0.025033105017040966,	0.0,	9.7589e-13,	3.1952279563421725e-11,	1.6996493904082166e-13,	4.514597101494631e-13,	7.496079760988991e-12
1920,	1.074850000178814,	0.02718598501646876,	0.0,	9.884327426237752e-13,	3.173165226670871e-11,	1.813147690791619e-13,	4.1188e-13,	7.548799801047082e-12
1922,	1.0849000001192093,	0.02981415003296136,	0.0,	9.65798587539995e-13,	3.174024016529137e-11,	1.8345336918053374e-13,	4.320418287365322e-13,	7.485473100545557e-12
1924,	1.0949000001192093,	0.0329014900512719,	0.0,	9.47057624269226e-13,	3.165e-11,	1.8607e-13,	4.3114213879818216e-13,	7.567860077065166e-12
1926,	1.1049000001192093,	0.03643736004761218,	0.0,	9.689427460847279e-13,	3.1764090156610885e-11,	1.9345038025607776e-13,	4.2488909691451045e-13,	7.486981156143602e-12
1928,	1.1149000001192093,	0.040526230043952456,	0.0,	9.663995525351088e-13,	3.1695e-11,	1.9595633304546318e-13,	4.3119152633295226e-13,	7.542590284919785e-12
1930,	1.1249000001192093,	0.045515200065922724,	0.0,	9.63897642329871e-13,	3.180481652917629e-11,	2.0177697245137285e-13,	4.2229914160861977e-13,	7.528018153808172e-12
1932,	1.1349000001192093,	0.052123060098872166,	0.0,	9.514138877969729e-13,	3.183447770381143e-11,	2.140328827144905e-13,	4.5160578968980817e-13,	7.456440490535824e-12
1934,	1.1449000001192093,	0.06212555015014407,	0.0,	9.421718648561905e-13,	3.1784322500102864e-11,	2.1553e-13,	4.4609831637246434e-13,	7.506183137225857e-12
1936,	1.1549000001192093,	0.07974967027099841,	0.0,	9.658502836029142e-13,	3.160870609382877e-11,	2.1675469375202208e-13,	4.702495312323654e-13,	7.469e-12
1938,	1.1649000001192094,	0.11356650053465354,	0.0,	9.5515e-13,	3.166726331193993e-11,	2.334768740547902e-13,	5.242143313745702e-13,	7.456549308915257e-12
1940,	1.1749000001192094,	0.1784566010364053,	0.0,	9.6184286470991e-13,	3.1658399422152334e-11,	2.479309776761194e-13,	7.645621597808994e-13,	7.536465095894122e-12
1942,	1.1849000001192094,	0.3073916020580287,	0.0,	9.90793112569472e-13,	3.134e-11,	2.5507371951280085e-13,	1.3811916326550887e-12,	7.53515064231639e-12
1944,	1.1949000001192094,	0.533487703222584,	0.0,	1.0064973048561236e-12,	3.002354357145949e-11,	2.783807785709375e-13,	3.94460908136393e-12,	7.593269914282733e-12
1946,	1.1910999998807907,	0.37865899699711875,	0.0,	1.015264174575181e-12,	2.7850153383240746e-11,	2.993000293185418e-13,	8.74446490749243e-12,	7.668230000256937e-12
1948,	1.1810999998807907,	0.19252499842524565,	0.0,	1.0247185166976523e-12,	2.7939283345783286e-11,	3.19124276245731e-13,	1.0272461894747393e-11,	7.7879e-12
1950,	1.1710999998807907,	0.09932754923461695,	0.0,	1.0260616381426486e-12,	2.850351382992431e-11,	3.2612688279210277e-13,	9.439069301584003e-12,	7.817328995933247e-12
1952,	1.1610999998807907,	0.055379409622809975,	0.0,	1.0266008515879327e-12,	2.913997270815389e-11,	3.1562713633474057e-13,	7.971940550816523e-12,	7.837995374163204e-12
1954,	1.1510999998807907,	0.03384768980224376,	0.0,	1.0257979899262193e-12,	2.985319542007054e-11,	3.204929784735289e-13,	6.31950625927515e-12,	7.740723964169371e-12
1956,	1.1410999998807907,	0.02279763990112784,	0.0,	1.0111218600674604e-12,	3.026926043602706e-11,	3.205047912794588e-13,	4.8669359893921926e-12,	7.788465481817734e-12
1958,	1.1310999998807907,	0.0168594099487281,	0.0,	9.858340783962408e-13,	3.0712721452298957e-11,	3.1468256530770454e-13,	3.719736264424863e-12,	7.732271542804858e-12
1960,	1.1210999998807907,	0.013375819963378915,	0.0,	9.916205619058199e-13,	3.102851003926262e-11,	3.180604896539944e-13,	3.079634825336874e-12,	7.68269407756727e-12
1962,	1.1110526315129035,	0.011052415775274244,	0.0,	9.996284590780778e-13,	3.1003052992771935e-11,	3.0081369865109e-13,	2.7179458858839466e-12,	7.6322e-12
1964,	1.1010499999403953,	0.009020366993041755,	0.0,	9.958650478631098e-13,	3.106202431082561e-11,	3.002281558299247e-13,	2.324679591461652e-12,	7.569704864780784e-12
1966,	1.0910499999403953,	0.0070886929886477025,	0.0,	9.885199202826036e-13,	3.1064115391777706e-11,	2.8609114410828623e-13,	2.0602299781049904e-12,	7.641016963365361e-12
1968,	1.0810499999403953,	0.0050544009857175385,	0.0,	9.745908570184414e-13,	3.13042011895536e-11,	2.8785467287276066e-13,	1.7725115299607996e-12,	7.6219e-12
1970,	1.0710499999403953,	0.0027798839835205115,	0.0,	9.563288547065565e-13,	3.130356116721407e-11,	2.7927725257532584e-13,	1.6332699954376405e-12,	7.625137182443227e-12
1972,	1.0610499999403953,	-0.00014819876593023156,	0.0,	9.933110579535398e-13,	3.163076017196693e-11,	2.7876e-13,	1.4444254273421675e-12,	7.61005231642174e-12
1974,	1.0510499999403953,	-0.004081139026000732,	0.0,	9.849489014250255e-13,	3.136079321331079e-11,	2.8208785485307974e-13,	1.314568637724811e-12,	7.59542000658313e-12
1976,	1.0410499999403953,	-0.009065939534607043,	0.0,	9.6201e-13,	3.1581603509031805e-11,	2.701411840090289e-13,	1.2234656721274858e-12,	7.564351799084181e-12
1978,	1.0310499999403953,	-0.01506798503899931,	0.0,	9.637735399550366e-13,	3.156529740596426e-11,	2.6963419709824444e-13,	1.1144690793127522e-12,	7.62223032299576e-12
1980,	1.0210499999403952,	-0.02135287003222226,	0.0,	9.758165626233303e-13,	3.165094690027225e-11,	2.586734062890894e-13,	1.0190237521990407e-12,	7.541506623544285e-12
1982,	1.0110499999403952,	-0.026900785028747314,	0.0,	9.607333633023202e-13,	3.1695e-11,	2.728606431077922e-13,	9.49587771547784e-13,	7.601668896034207e-12
1984,	1.0010499999403952,	-0.030873465021976226,	0.0,	9.7252046299292e-13,	3.1651553247759716e-11,	2.60422957707269e-13,	9.005806170856314e-13,	7.50810207701626e-12
1986,	0.9910499999403953,	-0.033123650012815,	0.0,	9.641587269790075e-13,	3.1695e-11,	2.496157373025321e-13,	8.252342030326381e-13,	7.550511941576798e-12
1988,	0.9810499999403953,	-0.033751969996340274,	0.0,	9.732026966358697e-13,	3.1695e-11,	2.494782361441641e-13,	7.955108991149377e-13,	7.531358041043934e-12
1990,	0.9710499999403953,	-0.03320050499451042,	0.0,	9.724e-13,	3.181449014701069e-11,	2.472962720925158e-13,	7.645483415612044e-13,	7.55064773483526e-12
1992,	0.9610499999403953,	-0.03160454499267459,	0.0,	9.740968270388316e-13,	3.1695e-11,	2.4008854708790733e-13,	7.198531407699557e-13,	7.5502e-12
1994,	0.9510499999403953,	-0.02933748498535514,	0.0,	9.643705434738535e-13,	3.152341497782985e-11,	2.447082304800879e-13,	6.963514965225412e-13,	7.540623133876545e-12
1996,	0.9410499999403953,	-0.02685215998168946,	0.0,	9.89998770844537e-13,	3.194444219230161e-11,	2.4241210859560344e-13,	6.557106096077818e-13,	7.51350475838514e-12
1998,	0.9310499999403954,	-0.02427165998168946,	0.0,	9.634819516725042e-13,	3.1695e-11,	2.4366716210630367e-13,	6.445056777248377e-13,	7.532902970216016e-12
2000,	0.9210499999403954,	-0.021748049987185006,	0.0,	9.6201e-13,	3.173138678144645e-11,	2.3316547204733823e-13,	6.082209438315164e-13,	7.470339610046238e-12
2002,	0.9110499999403954,	-0.01934724499267459,	0.0,	9.744232239267839e-13,	3.1873e-11,	2.317066941094351e-13,	5.91897848892856e-13,	7.457676039128236e-12
2004,	0.901,	-0.0173136,	0.0,	9.653099881786048e-13,	3.1695e-11,	2.3446644803296564e-13,	5.799807976722012e-13,	7.495094357928333e-12
2006,	0.891,	-0.015624,	0.0,	9.775211679114316e-13,	3.178816478021713e-11,	2.27788504465558e-13,	5.702974760956885e-13,	7.493774155039012e-12
2008,	0.881,	-0.0142109,	0.0,	9.683788722365092e-13,	3.177983317297279e-11,	2.2079011195000923e-13,	5.561073859841411e-13,	7.507780879073277e-12
2010,	0.871,	-0.0130128,	0.0,	9.670561252910871e-13,	3.180006211791892e-11,	2.2367470481003634e-13,	5.400383427462436e-13,	7.512062133437291e-12
2012,	0.861,	-0.0121219,	0.0,	9.434591093045546e-13,	3.1873e-11,	2.2269728138438855e-13,	5.299338104063224e-13,	7.469e-12
2014,	0.851,	-0.0116816,	0.0,	9.6723941373543e-13,	3.1695e-11,	2.1389224664763216e-13,	5.094689797888511e-13,	7.552743609616997e-12
2016,	0.841,	-0.0111747,	0.0,	9.677602058834025e-13,	3.1873e-11,	2.0631918360273017e-13,	5.079546923472951e-13,	7.531095922601298e-12
2018,	0.831,	-0.010716999999999999,	0.0,	9.449780959230426e-13,	3.1873e-11,	2.0608095374378553e-13,	4.981657827809893e-13,	7.504741503760827e-12
2020,	0.821,	-0.0103914,	0.0,	9.740619051084607e-13,	3.1673571424102944e-11,	2.0209809470386277e-13,	4.990938062965686e-13,	7.490214281692647e-12
2022,	0.811,	-0.010200899999999999,	0.0,	9.817534656606593e-13,	3.177491838670565e-11,	2.066061225958013e-13,	4.878351045346099e-13,	7.429675508018069e-12
2024,	0.801,	-0.00997356,	0.0,	9.575918935609111e-13,	3.189226035686608e-11,	2.016189738125155e-13,	4.78301123247835e-13,	7.534937082320721e-12
2026,	0.791,	-0.00974316,	0.0,	9.402013631148096e-13,	3.188196448268338e-11,	2.1294950832160835e-13,	4.8663e-13,	7.469e-12
2028,	0.781,	-0.00956499,	0.0,	9.415689824946512e-13,	3.1873e-11,	2.0593795900219142e-13,	4.782548978576616e-13,	7.436083675275224e-12
2030,	0.771,	-0.00958649,	0.0,	9.63453603635907e-13,	3.1977532551662066e-11,	1.9678370722572927e-13,	4.814175358051118e-13,	7.522793093361335e-12
2032,	0.761,	-0.00947283,	0.0,	9.367757206919124e-13,	3.1695e-11,	1.989571995455469e-13,	4.752362516505902e-13,	7.485100002304243e-12
2034,	0.751,	-0.00930694,	0.0,	9.508798184390907e-13,	3.190543242836881e-11,	1.9451855873916406e-13,	4.591460376352978e-13,	7.515169371202515e-12
2036,	0.741,	-0.0091902,	0.0,	9.62432609202764e-13,	3.193741951089709e-11,	1.9790022517690808e-13,	4.725898699938768e-13,	7.445673946721453e-12
2038,	0.731,	-0.00931001,	0.0,	9.374141251552166e-13,	3.1788266250830224e-11,	1.8869e-13,	4.695600404285425e-13,	7.445699309827023e-12
2040,	0.721,	-0.00922399,	0.0,	9.628850868746566e-13,	3.2016319528881096e-11,	2.0042437816480695e-13,	4.603755031243652e-13,	7.531291711403462e-12
2042,	0.711,	-0.00918098,	0.0,	9.520910323478072e-13,	3.1873e-11,	2.0563102655428233e-13,	4.535012824192857e-13,	7.535625627318351e-12
2044,	0.700949998867512,	-0.00917300059740529,	0.0,	9.4835e-13,	3.180780078198477e-11,	1.9677863819014426e-13,	4.639414200601737e-13,	7.536916961460834e-12
2046,	0.690949998867512,	-0.00928789341650166,	0.0,	9.493109947010425e-13,	3.1695e-11,	1.9361120922351976e-13,	4.633679841968179e-13,	7.44070538150424e-12
2048,	0.6809499988675121,	-0.009353939451291692,	0.0,	9.61092943962564e-13,	3.187602104843958e-11,	1.891780671590161e-13,	4.493731999758237e-13,	7.469e-12
2050,	0.670949998867512,	-0.009399409076533537,	0.0,	9.560723945391426e-13,	3.1695e-11,	1.9826382533342095e-13,	4.5398095641663064e-13,	7.467646886732703e-12
2052,	0.660949998867512,	-0.009493717555661786,	0.0,	9.62803196358638e-13,	3.165923669911103e-11,	1.829450297717577e-13,	4.582631356582986e-13,	7.57626508237433e-12
2054,	0.650949998867512,	-0.009640405399106646,	0.0,	9.84686569733724e-13,	3.169517297093402e-11,	1.9131489832919326e-13,	4.763852398910179e-13,	7.550121094158188e-12
2056,	0.640949998867512,	-0.00981320341650166,	0.0,	9.45472438424685e-13,	3.1874937792362256e-11,	1.878332064201e-13,	4.38369903030928e-13,	7.461518172791666e-12
2058,	0.630949998867512,	-0.009937314513918277,	0.0,	9.482737182707111e-13,	3.17029871457726e-11,	1.8307384504012872e-13,	4.4796301158368034e-13,	7.50122178718184e-12
2060,	0.620949998867512,	-0.010055620118231745,	0.0,	9.583339055363902e-13,	3.199464300906837e-11,	1.7651562058196707e-13,	4.597358589300225e-13,	7.426980663123462e-12
2062,	0.610949998867512,	-0.010315294947792304,	0.0,	9.724909051950302e-13,	3.196814985718482e-11,	1.790767481641659e-13,	4.604621589350668e-13,	7.594116311873941e-12
2064,	0.600949998867512,	-0.01052560490951421,	0.0,	9.605124850976623e-13,	3.1695e-11,	1.7764254470701318e-13,	4.502577518255246e-13,	7.5095e-12
2066,	0.590949998867512,	-0.010735625073045476,	0.0,	9.599354068352307e-13,	3.171519918674336e-11,	1.8773232777430837e-13,	4.546278311714206e-13,	7.505566067532183e-12
2068,	0.580949998867512,	-0.010971175121742458,	0.0,	9.463466667787438e-13,	3.2098692340320676e-11,	1.8460333363507942e-13,	4.4121e-13,	7.518887183519303e-12
2070,	0.570949998867512,	-0.011442484940770879,	0.0,	9.479922848767833e-13,	3.1873e-11,	1.7370258689677166e-13,	4.5300837216235875e-13,	7.429205201300075e-12
2072,	0.5609499988675121,	-0.01188896496523262,	0.0,	9.60399862403786e-13,	3.172621695339598e-11,	1.7146787012723182e-13,	4.4242084871376225e-13,	7.48566468940688e-12
2074,	0.5509499988675121,	-0.012379280076556186,	0.0,	9.471100200824642e-13,	3.174316680863449e-11,	1.7711774190637884e-13,	4.315324403589619e-13,	7.507149154111085e-12
2076,	0.540949998867512,	-0.012814290187766508,	0.0,	9.30306667237241e-13,	3.196405130467169e-11,	1.7108666407713664e-13,	4.3896294708894187e-13,	7.478743584611796e-12
2078,	0.530949998867512,	-0.013355674926954525,	0.0,	9.417467589545343e-13,	3.181574993294477e-11,	1.6894779292492795e-13,	4.3666088014781953e-13,	7.48309703977759e-12
2080,	0.520949998867512,	-0.01370356987474683,	0.0,	9.524535654570312e-13,	3.195681524422964e-11,	1.7990088623859478e-13,	4.5354329242390607e-13,	7.516037804472473e-12
2082,	0.510949998867512,	-0.013900035080066899,	0.0,	9.435883340678308e-13,	3.1873e-11,	1.753501143875541e-13,	4.2620624360993366e-13,	7.570676928310228e-12
2084,	0.500949998867512,	-0.013991745139182773,	0.0,	9.606105613396354e-13,	3.1676693389617324e-11,	1.726847491767033e-13,	4.4193388716445506e-13,	7.456064119314416e-12
2086,	0.49089999892711667,	-0.01423324988788369,	0.0,	9.358900310012577e-13,	3.18386095429482e-11,	1.6254605704523426e-13,	4.4684437256448023e-13,	7.490022000124114e-12
2088,	0.48089999892711666,	-0.014471599907732032,	0.0,	9.587237870835886e-13,	3.177740079026927e-11,	1.7472935920581282e-13,	4.349671946587544e-13,	7.5251244495409e-12
2090,	0.47089999892711665,	-0.014793560164794883,	0.0,	9.64621004608295e-13,	3.1940204493815184e-11,	1.6649482239146253e-13,	4.466713858064516e-13,	7.46922330671841e-12
2092,	0.4608999989271167,	-0.015317010276911193,	0.0,	9.426778610222525e-13,	3.170544210796736e-11,	1.6267232558993778e-13,	4.293264795038703e-13,	7.488222971485362e-12
2094,	0.4508999989271167,	-0.014964062305459429,	0.0,	9.45367414161785e-13,	3.1695e-11,	1.6744e-13,	4.313836836873737e-13,	7.508812430852243e-12
2096,	0.45910000107288335,	0.000602139649366224,	0.0,	9.851826217178961e-13,	3.200131066450963e-11,	1.778319424864929e-13,	4.529562118319043e-13,	7.521100974298708e-12
2098,	0.4691000010728833,	0.002634272069222434,	0.0,	9.453183743463497e-13,	3.1815075266553485e-11,	1.639099385908319e-13,	4.3277432638370116e-13,	7.480287896774194e-12
2100,	0.4791000010728833,	0.003933424065917953,	0.0,	9.589083214498548e-13,	3.1873e-11,	1.6440718157970192e-13,	4.446252598605532e-13,	7.524066060807756e-12
2102,	0.4891000010728833,	0.004712488250496805,	0.0,	9.460829498105349e-13,	3.193213759357254e-11,	1.641235547509897e-13,	4.2953e-13,	7.52295474829315e-12
2104,	0.4991000010728833,	0.005416905194460107,	0.0,	9.6201e-13,	3.1962e-11,	1.6868459582640493e-13,	4.4644584054075405e-13,	7.488432946816195e-12
2106,	0.5091000010728833,	0.006110561891231086,	0.0,	9.404491757725382e-13,	3.1695e-11,	1.6570668442579107e-13,	4.4078922858906306e-13,	7.538158574332388e-12
2108,	0.5191000010728833,	0.006482885029665224,	0.0,	9.4665e-13,	3.1873e-11,	1.6198960580283582e-13,	4.388598805156049e-13,	7.5095e-12
2110,	0.5291000010728834,	0.006695784171382386,	0.0,	1.05112840150246e-12,	3.175924856120056e-11,	1.6602059320366094e-13,	4.674573534836969e-13,	7.53754556058335e-12
2112,	0.5391000010728834,	0.006923110105464433,	0.0,	9.895858151817087e-13,	3.177065622564729e-11,	1.6965582819892596e-13,	4.4375137874572427e-13,	7.460800815619496e-12
2114,	0.5491000010728834,	0.007099135851684605,	0.0,	9.457182943781005e-13,	3.2058394757085425e-11,	1.5928865940931447e-13,	4.406567730814474e-13,	7.54318556523829e-12
2116,	0.5591000010728834,	0.007116337003293752,	0.0,	9.336050851649896e-13,	3.18332585386889e-11,	1.6016657654838934e-13,	4.3164977537370323e-13,	7.50177218523077e-12
2118,	0.5691000010728833,	0.0071292381087689136,	0.0,	9.586206947812802e-13,	3.1854873703234946e-11,	1.6027643551154496e-13,	4.4377521298764424e-13,	7.509404670769958e-12
2120,	0.5791000010728833,	0.007289595148326123,	0.0,	9.707406662272108e-13,	3.1685495251002793e-11,	1.5723506675948124e-13,	4.472676086343083e-13,	7.473026772172586e-12
2122,	0.5891000010728833,	0.007641654970334776,	0.0,	9.29236878785234e-13,	3.1867661832711526e-11,	1.6483502574033037e-13,	4.2949821091390007e-13,	7.470520477986101e-12
2124,	0.5991000010728833,	0.007941175052732216,	0.0,	9.553093789681937e-13,	3.170329516267207e-11,	1.534462531385029e-13,	4.371667555697938e-13,	7.585409891223256e-12
2126,	0.6091000010728833,	0.00817464911865017,	0.0,	9.3647e-13,	3.165768650874513e-11,	1.5737277194875506e-13,	4.465075899186779e-13,	7.540195030818906e-12
2128,	0.6191500010132787,	0.008481073590273001,	0.0,	9.56693892178002e-13,	3.1829824823547206e-11,	1.6482886052441885e-13,	4.3487085460668584e-13,	7.429689803843686e-12
2130,	0.6291500010132787,	0.00877138343463339,	0.0,	9.61042550368867e-13,	3.1925952613481606e-11,	1.6221082963557225e-13,	4.362505893594769e-13,	7.548755038532583e-12
2132,	0.6391500010132787,	0.008955552975093609,	0.0,	9.43571892963689e-13,	3.1695e-11,	1.5948017821907425e-13,	4.26030845257398e-13,	7.421781059876455e-12
2134,	0.6491500010132787,	0.009001480077819805,	0.0,	9.502163070676301e-13,	3.1990759408599625e-11,	1.624796084127435e-13,	4.181459341024175e-13,	7.457074535953711e-12
2136,	0.6591500010132787,	0.009072592080940705,	0.0,	9.433303362347299e-13,	3.1873e-11,	1.5255454903408215e-13,	4.3787134279601953e-13,	7.464154312784661e-12
2138,	0.6691500010132787,	0.009122974943965688,	0.0,	9.609858249652765e-13,	3.197094910224516e-11,	1.5804e-13,	4.4968149949541106e-13,	7.528114616068602e-12
2140,	0.6791500010132787,	0.009165060000000001,	0.0,	9.422170794004455e-13,	3.180491520174821e-11,	1.5872798890154392e-13,	4.428423665138029e-13,	7.476029581422537e-12
2142,	0.6891500010132786,	0.009079812046691884,	0.0,	9.42926035238448e-13,	3.165905325268485e-11,	1.5609585746615646e-13,	4.3123402333868243e-13,	7.469e-12
2144,	0.6991500010132786,	0.009058467068477375,	0.0,	9.334643785127948e-13,	3.188954632139391e-11,	1.5603814602504006e-13,	4.306540233772488e-13,	7.52931085820348e-12
2146,	0.7091500010132786,	0.009147399922180194,	0.0,	9.565301983017654e-13,	3.180272030722202e-11,	1.5093302844611496e-13,	4.602861970545815e-13,	7.532174968872487e-12
2148,	0.7191500010132786,	0.009282415524896259,	0.0,	9.39358252576946e-13,	3.181364850827509e-11,	1.535080577634994e-13,	4.459378419715319e-13,	7.538187576401004e-12
2150,	0.7291500010132786,	0.009537077605836964,	0.0,	9.4835e-13,	3.1862997031581515e-11,	1.5404754699995944e-13,	4.333862319652706e-13,	7.478646443076673e-12
2152,	0.7391500010132787,	0.010008945618320554,	0.0,	9.524158261745055e-13,	3.211044678750931e-11,	1.5952683350481917e-13,	4.4726781206031283e-13,	7.49836240994643e-12
2154,	0.7491500010132787,	0.010534269993717671,	0.0,	9.44483398888334e-13,	3.188861142818059e-11,	1.5193379341891986e-13,	4.2533e-13,	7.524943637413622e-12
2156,	0.7591500010132787,	0.01090670004053115,	0.0,	9.522857155325462e-13,	3.1873e-11,	1.5908883357705292e-13,	4.3935211075595975e-13,	7.431320792781927e-12
2158,	0.7691500010132787,	0.011095025108927462,	0.0,	9.512841098041725e-13,	3.175119536100843e-11,	1.5715247822373722e-13,	4.3735716938936563e-13,	7.502089228946291e-12
2160,	0.7791500010132787,	0.011361535124531955,	0.0,	9.462706262837925e-13,	3.1775222845674045e-11,	1.5403625128849496e-13,	4.3624528314911933e-13,	7.50239803923044e-12
2162,	0.7891500010132787,	0.011661094968892343,	0.0,	9.544064856852786e-13,	3.193986158027195e-11,	1.5649796538546227e-13,	4.292616321132114e-13,	7.524718494017122e-12
2164,	0.7991500010132787,	0.011914510062215312,	0.0,	9.411449309338395e-13,	3.1757755349430215e-11,	1.6128157331267347e-13,	4.313082727615099e-13,	7.504734368201164e-12
2166,	0.8091500010132787,	0.012083660146317449,	0.0,	9.484377605647585e-13,	3.1695e-11,	1.5011610693275355e-13,	4.298116015235877e-13,	7.5502e-12
2168,	0.8192000009536741,	0.012455199941349044,	0.0,	9.515432793560535e-13,	3.177311640564455e-11,	1.5804e-13,	4.2975820522997286e-13,	7.469e-12
2170,	0.8292000009536741,	0.012554059929714222,	0.0,	9.43653225255724e-13,	3.176820119754791e-11,	1.5581497046336912e-13,	4.204315391213405e-13,	7.502392905847698e-12
2172,	0.8392000009536741,	0.012795579997043609,	0.0,	9.385708190364563e-13,	3.1820841698583154e-11,	1.560801124814501e-13,	4.23126889030407e-13,	7.552094543696895e-12
2174,	0.8492000009536741,	0.013043740169944723,	0.0,	9.802191939390247e-13,	3.1904223521926515e-11,	1.5787530562874035e-13,	4.2251095307649157e-13,	7.48320845660701e-12
2176,	0.8592000009536741,	0.013440680099563574,	0.0,	9.40106012823629e-13,	3.1695e-11,	1.6143999887394146e-13,	4.427051572786362e-13,	7.5502e-12
2178,	0.8692000009536741,	0.013957439926757829,	0.0,	9.498586980307182e-13,	3.1873e-11,	1.5438046669797696e-13,	4.407371027625738e-13,	7.461893683715178e-12
2180,	0.8792000009536741,	0.014509720041103354,	0.0,	9.460645466444266e-13,	3.182508354566643e-11,	1.5548958404185045e-13,	4.251252677899294e-13,	7.5095e-12
2182,	0.8892000009536741,	0.015020960134754149,	0.0,	9.548079868441844e-13,	3.179534022521387e-11,	1.56154793972477e-13,	4.373253551684637e-13,	7.469e-12
2184,	0.8992000009536741,	0.015536380175857501,	0.0,	9.460821423759409e-13,	3.185789603373722e-11,	1.548472047529438e-13,	4.134160823701007e-13,	7.457213128822648e-12
2186,	0.9092000009536741,	0.016070299997138975,	0.0,	9.502952277297283e-13,	3.2054364871677185e-11,	1.5216735656793847e-13,	4.298784819178072e-13,	7.459407096127368e-12
2188,	0.9192000009536742,	0.016507180058555587,	0.0,	9.591837266510308e-13,	3.194751773643466e-11,	1.622426908353466e-13,	4.336074839578888e-13,	7.473946750700972e-12
2190,	0.9292000009536742,	0.016787300120162933,	0.0,	9.722787462755913e-13,	3.173715387451376e-11,	1.5522763291248769e-13,	4.3673604594754227e-13,	7.439616772630486e-12
2192,	0.9392000009536741,	0.01708528007619856,	0.0,	9.407726347011833e-13,	3.1709296868699335e-11,	1.5423514987567672e-13,	4.456666157734789e-13,	7.46433925982095e-12
2194,	0.9492000009536741,	0.017356299917984028,	0.0,	9.49554914240993e-13,	3.183025451729084e-11,	1.5766975816046e-13,	4.2742e-13,	7.538471938280654e-12
2196,	0.9592000009536741,	0.017627819982452397,	0.0,	9.49698525861005e-13,	3.17113077545982e-11,	1.6329343295889395e-13,	4.2869057283462947e-13,	7.47324419767107e-12
2198,	0.9692000009536741,	0.017727380178718524,	0.0,	9.099854243581573e-13,	3.20027822642622e-11,	1.649248445447755e-13,	4.2819997066170266e-13,	7.5502e-12
2200,	0.9792000009536741,	0.017980520067329392,	0.0,	9.706431353497577e-13,	3.218588632685486e-11,	1.5559095949300425e-13,	4.2114712606252827e-13,	7.469251894872941e-12
2202,	0.9892000009536741,	0.01815257993553163,	0.0,	9.478831671746973e-13,	3.191662426475844e-11,	1.7182160768196933e-13,	4.299057006591075e-13,	7.518150004961176e-12
